Name,sku,qty
7012983013535,822185323817,10
7012983013535,822185323800,10
7012983013535,822185323831,10
7012983013535,822185323794,10
7012983013535,822185323879,10
7012983013535,822185323862,10
7012983013535,822185323855,10
7012983013535,822185323886,10
7012983013535,822185323848,10
7012989763743,822185332154,10
7012989763743,822185332147,10
7012989763743,822185332130,10
7012989763743,822185332161,10
7012989763743,822185332123,10
7012989763743,822185332192,10
7012989763743,822185332185,10
7012989763743,822185319223,10
7012989763743,822185332208,10
7012989763743,822185332178,10
7012989763743,822185332246,10
7012989763743,822185332239,10
7012989763743,822185332222,10
7012989763743,822185332253,10
7012989763743,822185332215,10
7012989763743,822185319216,10
7012985733279,822185332291,10
7012985733279,822185332284,10
7012985733279,822185332277,10
7012985733279,822185332307,10
7012985733279,822185332260,10
7012985733279,822185332338,10
7012985733279,822185332321,10
7012985733279,822185319230,10
7012985733279,822185332345,10
7012985733279,822185332314,10
7012979277983,822185319070,10
7012985307295,822185336404,10
7012985307295,822185336398,10
7012985307295,822185319308,10
7012985307295,822185336411,10
7012985307295,822185336381,10
7012985307295,822185319315,10
7012982325407,822185355498,10
7012991991967,822185327297,10
7012991991967,822185327280,10
7012991991967,822185314709,10
7012991991967,822185327303,10
7012991991967,822185327273,10
7012991991967,822185327334,10
7012991991967,822185327327,10
7012991991967,822185314716,10
7012991991967,822185327341,10
7012991991967,822185327310,10
7012987437215,822185325361,10
7012987437215,822185325354,10
7012987437215,822185325347,10
7012987437215,822185325378,10
7012987437215,822185325330,10
7012987437215,822185325415,10
7012987437215,822185325408,10
7012987437215,822185325392,10
7012987437215,822185325422,10
7012987437215,822185325385,10
7012987437215,822185314617,10
7012987437215,822185314624,10
7012992417951,822185326238,10
7012992417951,822185326221,10
7012992417951,822185314655,10
7012992417951,822185326245,10
7012992417951,822185326214,10
7012992417951,822185326276,10
7012992417951,822185326269,10
7012992417951,822185314662,10
7012992417951,822185326283,10
7012992417951,822185326252,10
7012992417951,822185326313,10
7012992417951,822185326306,10
7012992417951,822185314693,10
7012992417951,822185326320,10
7012992417951,822185326290,10
7012992417951,822185326351,10
7012992417951,822185326344,10
7012992417951,822185314686,10
7012992417951,822185326368,10
7012992417951,822185326337,10
7012992417951,822185314679,10
7012991631519,822185326405,10
7012991631519,822185326399,10
7012991631519,822185326382,10
7012991631519,822185326412,10
7012991631519,822185326375,10
7012991631519,822185326443,10
7012991631519,822185326436,10
7012991631519,822185314631,10
7012991631519,822185326450,10
7012991631519,822185326429,10
7012991631519,822185326481,10
7012991631519,822185326474,10
7012991631519,822185314648,10
7012991631519,822185326498,10
7012991631519,822185326467,10
7012991959199,822185327259,10
7012991959199,822185327242,10
7012991959199,822185314723,10
7012991959199,822185327266,10
7012991959199,822185327235,10
7012987338911,822185325231,10
7012987338911,822185325224,10
7012987338911,822185314778,10
7012987338911,822185325248,10
7012987338911,822185325217,10
7012987338911,822185325279,10
7012987338911,822185325262,10
7012987338911,822185316529,10
7012987338911,822185325286,10
7012987338911,822185325255,10
7012991369375,822185327570,10
7012991369375,822185327563,10
7012991369375,822185314853,10
7012991369375,822185327587,10
7012991369375,822185327556,10
7012991369375,822185327617,10
7012991369375,822185327600,10
7012991369375,822185314860,10
7012991369375,822185327624,10
7012991369375,822185327594,10
7012991369375,822185327655,10
7012991369375,822185327648,10
7012991369375,822185314877,10
7012991369375,822185327662,10
7012991369375,822185327631,10
7012985110687,822185336459,10
7012985110687,822185336442,10
7012985110687,822185336435,10
7012985110687,822185336466,10
7012985110687,822185336428,10
7012985110687,822185336534,10
7012985110687,822185336527,10
7012985110687,822185319285,10
7012985110687,822185336541,10
7012985110687,822185336510,10
7012985110687,822185336497,10
7012985110687,822185336480,10
7012985110687,822185319292,10
7012985110687,822185336503,10
7012985110687,822185336473,10
7012991238303,822185316765,10
7012993564831,822185316789,10
7012991107231,822185316796,10
7012993499295,822185321028,10
7012993499295,822185320939,10
7012993499295,822185321103,10
7012986323103,822185320984,10
7012986323103,822185321141,10
7012986323103,822185320977,10
7012985995423,822185321035,10
7012985995423,822185321134,10
7012985995423,822185321004,10
7012989993119,822185321172,10
7012989993119,822185321189,10
7012990091423,822185321196,10
7012990091423,822185321202,10
7012979376287,822185332826,10
7012979376287,822185319056,10
7012979376287,822185332819,10
7012979376287,822185332833,10
7012979376287,822185332840,10
7012988190879,822185335292,10
7012988190879,822185318844,10
7012988190879,822185335285,10
7012988190879,822185335308,10
7012988190879,822185339030,10
7012987764895,822185335261,10
7012987764895,822185328256,10
7012987764895,822185335254,10
7012987764895,822185335278,10
7012987764895,822185339047,10
7012978360479,822185322568,10
7012978360479,822185322551,10
7012978360479,822185322544,10
7012978360479,822185322575,10
7012978360479,822185322582,10
7012978360479,822185322612,10
7012978360479,822185322605,10
7012978360479,822185322599,10
7012978360479,822185322629,10
7012978360479,822185322636,10
7012978360479,822185325965,10
7012978360479,822185325958,10
7012978360479,822185325941,10
7012978360479,822185325972,10
7012978360479,822185325989,10
7012978360479,822185330471,10
7012978360479,822185330488,10
7012978360479,822185322513,10
7012978360479,822185322506,10
7012978360479,822185322490,10
7012978360479,822185322520,10
7012978360479,822185322537,10
7012978360479,822185313863,10
7012976885919,822185322360,10
7012976885919,822185322353,10
7012976885919,822185322346,10
7012976885919,822185322377,10
7012976885919,822185336343,10
7012976885919,822185322384,10
7012976885919,822185322469,10
7012976885919,822185322452,10
7012976885919,822185322445,10
7012976885919,822185322476,10
7012976885919,822185336350,10
7012976885919,822185322483,10
7012976885919,822185326009,10
7012976885919,822185313870,10
7012976885919,822185325996,10
7012976885919,822185326016,10
7012976885919,822185336367,10
7012976885919,822185326023,10
7012976885919,822185322414,10
7012976885919,822185322407,10
7012976885919,822185322391,10
7012976885919,822185322421,10
7012976885919,822185336374,10
7012976885919,822185322438,10
7012977770655,822185326047,10
7012977770655,822185313887,10
7012977770655,822185326030,10
7012977770655,822185326054,10
7012977770655,822185326061,10
7012977770655,822185326092,10
7012977770655,822185326085,10
7012977770655,822185326078,10
7012977770655,822185326108,10
7012977770655,822185326115,10
7012977770655,822185326146,10
7012977770655,822185326139,10
7012977770655,822185326122,10
7012977770655,822185326153,10
7012977770655,822185326160,10
7012977770655,822185326184,10
7012977770655,822185313894,10
7012977770655,822185326177,10
7012977770655,822185326191,10
7012977770655,822185326207,10
7012989173919,822185318752,10
7012989173919,822185328447,10
7012976754847,822185334868,10
7012976754847,822185319445,10
7012976754847,822185334851,10
7012976754847,822185334875,10
7012976754847,822185334844,10
7012976754847,822185334882,10
7012976754847,822185334912,10
7012976754847,822185319452,10
7012976754847,822185334905,10
7012976754847,822185334929,10
7012976754847,822185334899,10
7012976754847,822185334936,10
7012989632671,822185334950,10
7012989632671,822185319414,10
7012989632671,822185334943,10
7012989632671,822185334967,10
7012989632671,822185334974,10
7012982653087,822185334998,10
7012982653087,822185319421,10
7012982653087,822185334981,10
7012982653087,822185335001,10
7012982653087,822185335018,10
7012986945695,822185324968,10
7012986945695,822185314228,10
7012986945695,822185324951,10
7012986945695,822185324975,10
7012986945695,822185324982,10
7012974100639,822185325002,10
7012974100639,822185314204,10
7012974100639,822185324999,10
7012974100639,822185325019,10
7012974100639,822185325026,10
7012974100639,822185325040,10
7012974100639,822185314211,10
7012974100639,822185325033,10
7012974100639,822185325057,10
7012974100639,822185325064,10
7012974952607,822185335056,10
7012974952607,822185335049,10
7012974952607,822185335032,10
7012974952607,822185335063,10
7012974952607,822185335025,10
7012974952607,822185335070,10
7012974952607,822185335100,10
7012974952607,822185319438,10
7012974952607,822185335094,10
7012974952607,822185335117,10
7012974952607,822185335087,10
7012974952607,822185335124,10
7012984979615,822185336572,10
7012984979615,822185336565,10
7012984979615,822185336558,10
7012984979615,822185336589,10
7012984979615,822185336596,10
7012984979615,822185336619,10
7012984979615,822185319162,10
7012984979615,822185336602,10
7012984979615,822185336626,10
7012984979615,822185336633,10
7012984979615,822185336657,10
7012984979615,822185319179,10
7012984979615,822185336640,10
7012984979615,822185336664,10
7012984979615,822185336671,10
7012978819231,822185339078,10
7012978819231,822185339061,10
7012978819231,822185339054,10
7012978819231,822185339085,10
7012978819231,822185339092,10
7012978819231,822185339559,10
7012978819231,822185319551,10
7012978819231,822185339542,10
7012978819231,822185339566,10
7012979605663,822185331225,10
7012979605663,822185319537,10
7012979605663,822185331218,10
7012979605663,822185331232,10
7012979605663,822185331249,10
7012979605663,822185331263,10
7012979605663,822185319544,10
7012979605663,822185331256,10
7012979605663,822185331270,10
7012979605663,822185331287,10
7012979540127,822185331300,10
7012979540127,822185319568,10
7012979540127,822185331294,10
7012979540127,822185331317,10
7012979540127,822185331324,10
7012988485791,822185331348,10
7012988485791,822185319322,10
7012988485791,822185331331,10
7012988485791,822185331355,10
7012988485791,822185331362,10
7012988485791,822185338187,10
7012988485791,822185319339,10
7012988485791,822185338170,10
7012988485791,822185338194,10
7012988485791,822185338200,10
7012988485791,822185340470,10
7012988485791,822185340463,10
7012988485791,822185340456,10
7012988485791,822185340487,10
7012988485791,822185343235,10
7012989501599,822185338224,10
7012989501599,822185319346,10
7012989501599,822185338217,10
7012989501599,822185338231,10
7012989501599,822185338248,10
7012989501599,822185338262,10
7012989501599,822185319353,10
7012989501599,822185338255,10
7012989501599,822185338279,10
7012989501599,822185338286,10
7012984193183,822185323916,10
7012984193183,822185323909,10
7012984193183,822185323893,10
7012984193183,822185323923,10
7012984193183,822185323930,10
7012984193183,822185323961,10
7012984193183,822185323954,10
7012984193183,822185323947,10
7012984193183,822185323978,10
7012984193183,822185323985,10
7012984193183,822185324012,10
7012984193183,822185324005,10
7012984193183,822185323992,10
7012984193183,822185324029,10
7012984193183,822185324036,10
7012984193183,822185324050,10
7012984193183,822185314020,10
7012984193183,822185324043,10
7012984193183,822185324067,10
7012984193183,822185324074,10
7012984520863,822185324104,10
7012984520863,822185324098,10
7012984520863,822185324081,10
7012984520863,822185324111,10
7012984520863,822185324128,10
7012984520863,822185324142,10
7012984520863,822185316604,10
7012984520863,822185324135,10
7012984520863,822185324159,10
7012984520863,822185324166,10
7012984520863,822185324197,10
7012984520863,822185324180,10
7012984520863,822185324173,10
7012984520863,822185324203,10
7012984520863,822185324210,10
7012984520863,822185324234,10
7012984520863,822185314037,10
7012984520863,822185324227,10
7012984520863,822185324241,10
7012984520863,822185324258,10
7012983603359,822185324289,10
7012983603359,822185324272,10
7012983603359,822185324265,10
7012983603359,822185324296,10
7012983603359,822185324302,10
7012983603359,822185324326,10
7012983603359,822185314013,10
7012983603359,822185324319,10
7012983603359,822185324333,10
7012983603359,822185324340,10
7012983603359,822185324371,10
7012983603359,822185324364,10
7012983603359,822185324357,10
7012983603359,822185324388,10
7012983603359,822185324395,10
7012983603359,822185324425,10
7012983603359,822185324418,10
7012983603359,822185324401,10
7012983603359,822185324432,10
7012983603359,822185324449,10
7012984357023,822185324463,10
7012984357023,822185318110,10
7012984357023,822185324456,10
7012984357023,822185324470,10
7012984357023,822185324487,10
7012984357023,822185324500,10
7012984357023,822185318158,10
7012984357023,822185324494,10
7012984357023,822185324517,10
7012984357023,822185324524,10
7012984357023,822185324555,10
7012984357023,822185324548,10
7012984357023,822185324531,10
7012984357023,822185324562,10
7012984357023,822185324579,10
7012984357023,822185324609,10
7012984357023,822185324593,10
7012984357023,822185324586,10
7012984357023,822185324616,10
7012984357023,822185324623,10
7012983308447,822185324654,10
7012983308447,822185324647,10
7012983308447,822185324630,10
7012983308447,822185324661,10
7012983308447,822185324678,10
7012983308447,822185324708,10
7012983308447,822185324692,10
7012983308447,822185324685,10
7012983308447,822185324715,10
7012983308447,822185324722,10
7012983308447,822185324753,10
7012983308447,822185324746,10
7012983308447,822185324739,10
7012983308447,822185324760,10
7012983308447,822185324777,10
7012983308447,822185324807,10
7012983308447,822185324791,10
7012983308447,822185324784,10
7012983308447,822185324814,10
7012983308447,822185324821,10
7012986716319,822185335643,10
7012986716319,822185319728,10
7012986716319,822185335636,10
7012986716319,822185335650,10
7012986716319,822185335667,10
7012986716319,822185319711,10
7012986683551,822185335568,10
7012986683551,822185335551,10
7012986683551,822185335544,10
7012986683551,822185335575,10
7012986683551,822185335582,10
7012986683551,822185335605,10
7012986683551,822185318608,10
7012986683551,822185335599,10
7012986683551,822185335612,10
7012986683551,822185335629,10
7012986814623,822185331188,10
7012986814623,822185318622,10
7012986814623,822185331171,10
7012986814623,822185331195,10
7012986814623,822185331201,10
7012984848543,822185336695,10
7012984848543,822185319186,10
7012984848543,822185336688,10
7012984848543,822185336701,10
7012984848543,822185336718,10
7012984848543,822185336749,10
7012984848543,822185336732,10
7012984848543,822185336725,10
7012984848543,822185336756,10
7012984848543,822185336763,10
7012984848543,822185336794,10
7012984848543,822185336787,10
7012984848543,822185336770,10
7012984848543,822185336800,10
7012984848543,822185336817,10
7012984848543,822185319193,10
7012990681247,822185330518,10
7012990681247,822185330525,10
7012990681247,822185331386,10
7012990681247,822185314143,10
7012990681247,822185331379,10
7012990681247,822185331393,10
7012990681247,822185331409,10
7012932386975,822185338880,10
7012932386975,822185314136,10
7012932386975,822185338873,10
7012932386975,822185338897,10
7012932386975,822185338903,10
7012932386975,822185338842,10
7012932386975,822185314129,10
7012932386975,822185338835,10
7012932386975,822185338859,10
7012932386975,822185338866,10
7012991074463,822185338927,10
7012991074463,822185314150,10
7012991074463,822185338910,10
7012991074463,822185338934,10
7012986978463,822185325088,10
7012986978463,822185314235,10
7012986978463,822185325071,10
7012986978463,822185325095,10
7012986978463,822185325101,10
7012989010079,822185318745,10
7012989141151,822185322216,10
7012984815775,822185336831,10
7012984815775,822185319209,10
7012984815775,822185336824,10
7012984815775,822185336848,10
7012984815775,822185336855,10
7012979441823,822185332864,10
7012979441823,822185319063,10
7012979441823,822185332857,10
7012979441823,822185332871,10
7012979441823,822185332888,10
7012992254111,822185326849,10
7012992254111,822185314365,10
7012992254111,822185326832,10
7012992254111,822185326856,10
7012992254111,822185326863,10
7012992254111,822185326887,10
7012992254111,822185314372,10
7012992254111,822185326870,10
7012992254111,822185326894,10
7012992254111,822185326900,10
7012992254111,822185326931,10
7012992254111,822185326924,10
7012992254111,822185326917,10
7012992254111,822185326948,10
7012992254111,822185326955,10
7012987535519,822185325132,10
7012987535519,822185325125,10
7012987535519,822185325118,10
7012987535519,822185325149,10
7012987535519,822185325156,10
7012987535519,822185325187,10
7012987535519,822185325170,10
7012987535519,822185325163,10
7012987535519,822185325194,10
7012987535519,822185325200,10
7012987535519,822185314273,10
7012987535519,822185314280,10
7012992090271,822185326511,10
7012992090271,822185314297,10
7012992090271,822185326504,10
7012992090271,822185326528,10
7012992090271,822185326535,10
7012992090271,822185326559,10
7012992090271,822185314303,10
7012992090271,822185326542,10
7012992090271,822185326566,10
7012992090271,822185326573,10
7012992090271,822185326603,10
7012992090271,822185326597,10
7012992090271,822185326580,10
7012992090271,822185326610,10
7012992090271,822185326627,10
7012992090271,822185333403,10
7012992090271,822185333397,10
7012992090271,822185333380,10
7012992090271,822185333410,10
7012992090271,822185333427,10
7012992778399,822185326641,10
7012992778399,822185314310,10
7012992778399,822185326634,10
7012992778399,822185326658,10
7012992778399,822185326665,10
7012992778399,822185326689,10
7012992778399,822185314327,10
7012992778399,822185326672,10
7012992778399,822185326696,10
7012992778399,822185326702,10
7012992778399,822185326726,10
7012992778399,822185314334,10
7012992778399,822185326719,10
7012992778399,822185326733,10
7012992778399,822185326740,10
7012992778399,822185326764,10
7012992778399,822185314341,10
7012992778399,822185326757,10
7012992778399,822185326771,10
7012992778399,822185326788,10
7012992778399,822185326801,10
7012992778399,822185314358,10
7012992778399,822185326795,10
7012992778399,822185326818,10
7012992778399,822185326825,10
7012992745631,822185327150,10
7012992745631,822185314563,10
7012992745631,822185327143,10
7012992745631,822185327167,10
7012992745631,822185327174,10
7012992745631,822185327204,10
7012992745631,822185327198,10
7012992745631,822185327181,10
7012992745631,822185327211,10
7012992745631,822185327228,10
7012992876703,822185326979,10
7012992876703,822185314525,10
7012992876703,822185326962,10
7012992876703,822185326986,10
7012992876703,822185326993,10
7012992876703,822185327020,10
7012992876703,822185327013,10
7012992876703,822185327006,10
7012992876703,822185327037,10
7012992876703,822185327044,10
7012992876703,822185327112,10
7012992876703,822185327105,10
7012992876703,822185327099,10
7012992876703,822185327129,10
7012992876703,822185327136,10
7012992876703,822185330389,10
7012992876703,822185330396,10
7012992876703,822185327068,10
7012992876703,822185314532,10
7012992876703,822185327051,10
7012992876703,822185327075,10
7012992876703,822185327082,10
7012987207839,822185325309,10
7012987207839,822185314570,10
7012987207839,822185325293,10
7012987207839,822185325316,10
7012987207839,822185325323,10
7012976099487,822185331140,10
7012976099487,822185319988,10
7012976099487,822185331133,10
7012976099487,822185331157,10
7012976099487,822185331164,10
7012991795359,822185330563,10
7012991795359,822185330570,10
7012991795359,822185320014,10
7012991795359,822185320007,10
7012993040543,822185333311,10
7012993040543,822185319940,10
7012993040543,822185333304,10
7012993040543,822185333328,10
7012993040543,822185333335,10
7012993040543,822185333458,10
7012993040543,822185333441,10
7012993040543,822185333434,10
7012993040543,822185333465,10
7012993040543,822185333472,10
7012991336607,822185327815,10
7012991336607,822185314433,10
7012991336607,822185327808,10
7012991336607,822185327822,10
7012991336607,822185327792,10
7012991336607,822185328935,10
7012991336607,822185327853,10
7012991336607,822185314457,10
7012991336607,822185327846,10
7012991336607,822185327860,10
7012991336607,822185327839,10
7012991336607,822185328942,10
7012991336607,822185327891,10
7012991336607,822185314464,10
7012991336607,822185327884,10
7012991336607,822185327907,10
7012991336607,822185327877,10
7012991336607,822185328959,10
7012991336607,822185314440,10
7012991336607,822185314471,10
7012991500447,822185327693,10
7012991500447,822185314389,10
7012991500447,822185327686,10
7012991500447,822185327709,10
7012991500447,822185327679,10
7012991500447,822185328966,10
7012991500447,822185327730,10
7012991500447,822185314402,10
7012991500447,822185327723,10
7012991500447,822185327747,10
7012991500447,822185327716,10
7012991500447,822185328973,10
7012991500447,822185327778,10
7012991500447,822185314419,10
7012991500447,822185327761,10
7012991500447,822185327785,10
7012991500447,822185327754,10
7012991500447,822185328980,10
7012991500447,822185314396,10
7012991500447,822185314426,10
7012985372831,822185336886,10
7012985372831,822185336879,10
7012985372831,822185336862,10
7012985372831,822185336893,10
7012985372831,822185336909,10
7012985372831,822185336930,10
7012985372831,822185336923,10
7012985372831,822185336916,10
7012985372831,822185336947,10
7012985372831,822185336954,10
7012985372831,822185337029,10
7012985372831,822185337012,10
7012985372831,822185337005,10
7012985372831,822185337036,10
7012985372831,822185337043,10
7012985372831,822185336978,10
7012985372831,822185319155,10
7012985372831,822185336961,10
7012985372831,822185336985,10
7012985372831,822185336992,10
7012985864351,822185322230,10
7012985864351,822185322247,10
7012982685855,822185352060,10
7012993433759,822185352121,10
7012982587551,822185352084,10
7012976689311,822185352046,10
7012976656543,822185352053,10
7012982554783,822185352107,10
7012982554783,822185352114,10
7012989370527,822185338729,10
7012989370527,822185319865,10
7012989370527,822185338712,10
7012989370527,822185338736,10
7012989370527,822185338705,10
7012989370527,822185338699,10
7012989370527,822185319858,10
7012939759775,822185329949,10
7012939759775,822185313726,10
7012939759775,822185329932,10
7012939759775,822185329956,10
7012939759775,822185329925,10
7012939759775,822185329918,10
7012939759775,822185330006,10
7012939759775,822185329994,10
7012939759775,822185329987,10
7012939759775,822185330013,10
7012939759775,822185329970,10
7012939759775,822185329963,10
7012939759775,822185330068,10
7012939759775,822185330051,10
7012939759775,822185330044,10
7012939759775,822185329901,10
7012939759775,822185330037,10
7012939759775,822185330020,10
7012939759775,822185329888,10
7012939759775,822185329871,10
7012939759775,822185329864,10
7012939759775,822185329895,10
7012939759775,822185329857,10
7012939759775,822185329840,10
7012939759775,822185319254,10
7012939759775,822185319247,10
7012939759775,822185318974,10
7012939759775,822185319520,10
7012939759775,822185318967,10
7012939759775,822185318950,10
7012939759775,822185320298,10
7012939759775,822185320274,10
7012939759775,822185320229,10
7012939759775,822185320304,10
7012939759775,822185320175,10
7012939759775,822185319667,10
7012939759775,822185320359,10
7012939759775,822185320342,10
7012939759775,822185320335,10
7012939759775,822185320366,10
7012939759775,822185320328,10
7012939759775,822185320311,10
7012974657695,822185330167,10
7012974657695,822185313764,10
7012974657695,822185330150,10
7012974657695,822185330174,10
7012974657695,822185330143,10
7012974657695,822185330136,10
7012974592159,822185332925,10
7012974592159,822185328102,10
7012974592159,822185332918,10
7012974592159,822185332932,10
7012974592159,822185332901,10
7012974592159,822185332895,10
7012974592159,822185319087,10
7012989239455,822185338774,10
7012989239455,822185319896,10
7012989239455,822185338767,10
7012989239455,822185338781,10
7012989239455,822185338750,10
7012989239455,822185338743,10
7012962304159,822185366876,10
7012962304159,822185366883,10
7012949688479,822185366890,10
7012949688479,822185368818,10
7012949688479,822185368825,10
7012949688479,822185366906,10
7012949688479,822185366913,10
7012990517407,822185394961,10
7012932812959,822185366920,10
7012932812959,822185368870,10
7012949655711,822185366937,10
7012949655711,822185380902,10
7012973052063,822185368849,10
7012973052063,822185368665,10
7012948279455,822185366951,10
7012948279455,822185366968,10
7012948279455,822185366975,10
7012961910943,822185397665,10
7012961910943,822185367002,10
7012962107551,822185372686,10
7012962107551,822185372693,10
7012962042015,822185392516,10
7012972953759,822185397672,10
7012972953759,822185368344,10
7012947525791,822185392868,10
7012947525791,822185392851,10
7012947525791,822185364940,10
7012947525791,822185392875,10
7012947525791,822185392844,10
7012947525791,822185392905,10
7012947525791,822185392899,10
7012947525791,822185380889,10
7012947525791,822185392912,10
7012947525791,822185392882,10
7012964663455,822185388243,10
7012964663455,822185388236,10
7012964663455,822185388229,10
7012964663455,822185388250,10
7012964663455,822185388212,10
7012964663455,822185388281,10
7012964663455,822185388274,10
7012964663455,822185365336,10
7012964663455,822185388298,10
7012964663455,822185388267,10
7012964663455,822185391632,10
7012964663455,822185391625,10
7012964663455,822185391618,10
7012964663455,822185391649,10
7012964663455,822185391601,10
7012964761759,822185390413,10
7012964761759,822185390406,10
7012964761759,822185390390,10
7012964761759,822185390420,10
7012964761759,822185390383,10
7012964761759,822185390468,10
7012964761759,822185390451,10
7012964761759,822185390444,10
7012964761759,822185390475,10
7012964761759,822185390437,10
7012949196959,822185376189,10
7012949196959,822185376172,10
7012949196959,822185355078,10
7012949196959,822185376196,10
7012949196959,822185376165,10
7012949196959,822185376233,10
7012949196959,822185376226,10
7012949196959,822185376219,10
7012949196959,822185376240,10
7012949196959,822185376202,10
7012949196959,822185376288,10
7012949196959,822185376271,10
7012949196959,822185376264,10
7012949196959,822185376295,10
7012949196959,822185376257,10
7012948738207,822185375908,10
7012948738207,822185375892,10
7012948738207,822185375885,10
7012948738207,822185375915,10
7012948738207,822185375878,10
7012948738207,822185375953,10
7012948738207,822185375946,10
7012948738207,822185375939,10
7012948738207,822185375960,10
7012948738207,822185375922,10
7012948738207,822185376004,10
7012948738207,822185375991,10
7012948738207,822185375984,10
7012948738207,822185376011,10
7012948738207,822185375977,10
7012961386655,822185378978,10
7012961386655,822185378961,10
7012961386655,822185355030,10
7012961386655,822185378985,10
7012961386655,822185378954,10
7012961386655,822185379029,10
7012961386655,822185379012,10
7012961386655,822185379005,10
7012961386655,822185379036,10
7012961386655,822185378992,10
7012961386655,822185379074,10
7012961386655,822185379067,10
7012961386655,822185379050,10
7012961386655,822185379081,10
7012961386655,822185379043,10
7012961386655,822185379128,10
7012961386655,822185379111,10
7012961386655,822185379104,10
7012961386655,822185379135,10
7012961386655,822185379098,10
7012965187743,822185375373,10
7012965187743,822185375366,10
7012965187743,822185355160,10
7012965187743,822185375380,10
7012965187743,822185375359,10
7012965187743,822185375410,10
7012965187743,822185375403,10
7012965187743,822185355177,10
7012965187743,822185375427,10
7012965187743,822185375397,10
7028427817119,822185384931,10
7028427817119,822185384924,10
7028427817119,822185368917,10
7028427817119,822185384948,10
7028427817119,822185384917,10
7028427817119,822185406015,10
7028427817119,822185384979,10
7028427817119,822185384962,10
7028427817119,822185368924,10
7028427817119,822185384986,10
7028427817119,822185384955,10
7028427817119,822185406022,10
7028427817119,822185385013,10
7028427817119,822185385006,10
7028427817119,822185368931,10
7028427817119,822185385020,10
7028427817119,822185384993,10
7028427817119,822185406039,10
7028427817119,822185385051,10
7028427817119,822185385044,10
7028427817119,822185368955,10
7028427817119,822185385068,10
7028427817119,822185385037,10
7028427817119,822185406046,10
7028427817119,822185368962,10
7028427817119,822185368979,10
7028427817119,822185385099,10
7028427817119,822185385082,10
7028427817119,822185368948,10
7028427817119,822185385105,10
7028427817119,822185385075,10
7012966105247,822185376721,10
7012966105247,822185376714,10
7012966105247,822185355238,10
7012966105247,822185376738,10
7012966105247,822185376707,10
7012966105247,822185376769,10
7012966105247,822185376752,10
7012966105247,822185355245,10
7012966105247,822185376776,10
7012966105247,822185376745,10
7012966105247,822185376813,10
7012966105247,822185376806,10
7012966105247,822185376790,10
7012966105247,822185376820,10
7012966105247,822185376783,10
7012972101791,822185352848,10
7012972101791,822185352831,10
7012972101791,822185352824,10
7012972101791,822185352855,10
7012972101791,822185352817,10
7012972101791,822185352886,10
7012972101791,822185352879,10
7012972101791,822185365152,10
7012972101791,822185352893,10
7012972101791,822185352862,10
7538289049825,822185406176,10
7538289049825,822185406169,10
7538289049825,822185402468,10
7538289049825,822185406183,10
7538289049825,822185406152,10
7538289115361,822185405193,10
7538289115361,822185405186,10
7538289115361,822185402451,10
7538289115361,822185405209,10
7538289115361,822185405179,10
7012971872415,822185353623,10
7012971872415,822185353593,10
7012971872415,822185381060,10
7012971872415,822185353654,10
7012971872415,822185353579,10
7012971872415,822185391731,10
7012971872415,822185391724,10
7012971872415,822185391717,10
7012971872415,822185391748,10
7012971872415,822185391700,10
7012964434079,822185367057,10
7012964434079,822185367040,10
7012964434079,822185365282,10
7012964434079,822185368504,10
7012964434079,822185367033,10
7012964434079,822185387901,10
7012964434079,822185381015,10
7012964434079,822185365299,10
7012964434079,822185387918,10
7012964434079,822185381008,10
7012964434079,822185387956,10
7012964434079,822185387949,10
7012964434079,822185387932,10
7012964434079,822185387963,10
7012964434079,822185387925,10
7012959617183,822185320434,10
7012959617183,822185320427,10
7012959617183,822185365053,10
7012959617183,822185320441,10
7012959617183,822185320410,10
7012959617183,822185320489,10
7012959617183,822185320472,10
7012959617183,822185320465,10
7012959617183,822185320496,10
7012959617183,822185320458,10
7012959617183,822185320946,10
7012959617183,822185320526,10
7012959617183,822185320519,10
7012959617183,822185320953,10
7012959617183,822185320502,10
7012959617183,822185321011,10
7012959617183,822185320991,10
7012959617183,822185365060,10
7012959617183,822185321059,10
7012959617183,822185320960,10
7012972331167,822185388762,10
7012972331167,822185388755,10
7012972331167,822185365367,10
7012972331167,822185388779,10
7012972331167,822185388748,10
7012972331167,822185388809,10
7012972331167,822185388793,10
7012972331167,822185365374,10
7012972331167,822185388816,10
7012972331167,822185388786,10
7012972331167,822185388854,10
7012972331167,822185388847,10
7012972331167,822185388830,10
7012972331167,822185388861,10
7012972331167,822185388823,10
7012966498463,822185286150,10
7012966498463,822185283289,10
7012966498463,822185365909,10
7012966498463,822185286396,10
7012966498463,822185281728,10
7012942020767,822185378350,10
7012942020767,822185378343,10
7012942020767,822185378336,10
7012942020767,822185378367,10
7012942020767,822185378329,10
7012942020767,822185378404,10
7012942020767,822185378398,10
7012942020767,822185378381,10
7012942020767,822185378411,10
7012942020767,822185378374,10
7012942020767,822185378459,10
7012942020767,822185378442,10
7012942020767,822185378435,10
7012942020767,822185378466,10
7012942020767,822185378428,10
7012942020767,822185378503,10
7012942020767,822185378497,10
7012942020767,822185378480,10
7012942020767,822185378510,10
7012942020767,822185378473,10
7012942020767,822185378541,10
7012942020767,822185378534,10
7012942020767,822185355009,10
7012942020767,822185378558,10
7012942020767,822185378527,10
7012961058975,822185378596,10
7012961058975,822185378589,10
